timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-11-17 16:00:00+00:00,0.0,10091.454902432664,0.9983211498973306,0.0657,806400.0,84238901.6763,10091.454902432664,10091.454902432664
2025-11-17 17:00:00+00:00,0.0,10091.53053654025,0.9983286447638604,0.0657,802800.0,84243974.442,10091.53053654025,10091.53053654025
2025-11-17 18:00:00+00:00,0.0,10091.606171214702,0.9983361396303901,0.0657,799200.0,84265401.8484,10091.606171214702,10091.606171214702
2025-11-17 19:00:00+00:00,0.0,10091.68192157816,0.9983411133926534,0.0658,795600.0,83948598.5759,10091.68192157816,10091.68192157816
2025-11-17 20:00:00+00:00,0.0,10091.757442264226,0.9983536390600045,0.0656,792000.0,83987998.2756,10091.757442264226,10091.757442264226
2025-11-17 21:00:00+00:00,0.0,10091.83284839159,0.9983636208076659,0.0655,788400.0,84012037.5316,10091.83284839159,10091.83284839159
2025-11-17 22:00:00+00:00,0.0,10091.908255082391,0.9983710928587726,0.0655,784800.0,83881015.7292,10091.908255082391,10091.908255082391
2025-11-17 23:00:00+00:00,0.0,10091.983662336635,0.9983785649098791,0.0655,781200.0,83882631.7562,10091.983662336635,10091.983662336635
2025-11-18 00:00:00+00:00,0.0,10092.059070154326,0.9983860369609856,0.0655,777600.0,83873893.8502,10092.059070154326,10092.059070154326
2025-11-18 01:00:00+00:00,0.0,10092.135054171966,0.9983812457221082,0.066,774000.0,83871019.205,10092.135054171966,10092.135054171966
2025-11-18 02:00:00+00:00,0.0,10092.210808505364,0.9983936573123432,0.0658,770400.0,83866464.0331,10092.210808505364,10092.210808505364
2025-11-18 03:00:00+00:00,0.0,10092.28817521382,0.9983671457905544,0.0672,766800.0,83868811.0486,10092.28817521382,10092.28817521382
2025-11-18 04:00:00+00:00,0.0,10092.365887905107,0.9983675564681724,0.0675,763200.0,83618242.6016,10092.365887905107,10092.365887905107
2025-11-18 05:00:00+00:00,0.0,10092.443601194798,0.9983752566735113,0.0675,759600.0,83644774.588,10092.443601194798,10092.443601194798
2025-11-18 06:00:00+00:00,0.0,10092.521315082899,0.9983829568788501,0.0675,756000.0,83627705.2957,10092.521315082899,10092.521315082899
2025-11-18 07:00:00+00:00,0.0,10092.599029569412,0.998390657084189,0.0675,752400.0,83647405.3835,10092.599029569412,10092.599029569412
2025-11-18 08:00:00+00:00,0.0,10092.676859787802,0.9983959844855123,0.0676,748800.0,83670473.6077,10092.676859787802,10092.676859787802
2025-11-18 09:00:00+00:00,0.0,10092.754690606387,0.9984036960985626,0.0676,745200.0,83673659.7934,10092.754690606387,10092.754690606387
2025-11-18 10:00:00+00:00,0.0,10092.832522025174,0.9984114077116131,0.0676,741600.0,83686076.7944,10092.832522025174,10092.832522025174
2025-11-18 11:00:00+00:00,0.0,10092.910008635798,0.9984261350673055,0.0673,738000.0,83665947.8326,10092.910008635798,10092.910008635798
2025-11-18 12:00:00+00:00,0.0,10092.987495841317,0.9984338124572211,0.0673,734400.0,83665965.543,10092.987495841317,10092.987495841317
2025-11-18 13:00:00+00:00,0.0,10093.064983641736,0.9984414898471367,0.0673,730800.0,83665983.2524,10093.064983641736,10093.064983641736
2025-11-18 14:00:00+00:00,0.0,10093.14247203706,0.9984491672370522,0.0673,727200.0,83706844.8838,10093.14247203706,10093.14247203706
2025-11-18 15:00:00+00:00,0.0,10093.220191306607,0.9984522587268994,0.0675,723600.0,83224620.258,10093.220191306607,10093.220191306607
2025-11-18 16:00:00+00:00,0.0,10093.29791117461,0.9984599589322382,0.0675,720000.0,83240558.0318,10093.29791117461,10093.29791117461
2025-11-18 17:00:00+00:00,0.0,10093.37563164107,0.998467659137577,0.0675,716400.0,83212410.5872,10093.37563164107,10093.37563164107
2025-11-18 18:00:00+00:00,0.0,10093.452316425131,0.9984956878850103,0.0666,712800.0,83247062.5885,10093.452316425131,10093.452316425131
2025-11-18 19:00:00+00:00,0.0,10093.529001791807,0.9985032854209446,0.0666,709200.0,83192119.2335,10093.529001791807,10093.529001791807
2025-11-18 20:00:00+00:00,0.0,10093.605687741101,0.9985108829568788,0.0666,705600.0,83191406.6498,10093.605687741101,10093.605687741101
2025-11-18 21:00:00+00:00,0.0,10093.68237427302,0.9985184804928131,0.0666,702000.0,83184129.9046,10093.68237427302,10093.68237427302
2025-11-18 22:00:00+00:00,0.0,10093.759061387567,0.9985260780287475,0.0666,698400.0,83189376.9506,10093.759061387567,10093.759061387567
2025-11-18 23:00:00+00:00,0.0,10093.835749084748,0.9985336755646818,0.0666,694800.0,83221034.6754,10093.835749084748,10093.835749084748
2025-11-19 00:00:00+00:00,0.0,10093.912437364566,0.998541273100616,0.0666,691200.0,83194150.499,10093.912437364566,10093.912437364566
2025-11-19 01:00:00+00:00,0.0,10093.989126227027,0.9985488706365503,0.0666,687600.0,83207417.0428,10093.989126227027,10093.989126227027
2025-11-19 02:00:00+00:00,0.0,10094.065815672133,0.9985564681724846,0.0666,684000.0,83205731.4739,10094.065815672133,10094.065815672133
2025-11-19 03:00:00+00:00,0.0,10094.14250569989,0.9985640657084189,0.0666,680400.0,83205438.706,10094.14250569989,10094.14250569989
2025-11-19 04:00:00+00:00,0.0,10094.219196310303,0.9985716632443532,0.0666,676800.0,83213366.0276,10094.219196310303,10094.219196310303
2025-11-19 05:00:00+00:00,0.0,10094.295311743668,0.9985899269906456,0.0661,673200.0,83205565.696,10094.295311743668,10094.295311743668
2025-11-19 06:00:00+00:00,0.0,10094.37142775098,0.9985974674880219,0.0661,669600.0,83216485.2803,10094.37142775098,10094.37142775098
