timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-10-03 10:00:00+00:00,10114.79404552231,0.0,0.9886574264202601,0.0759,4716000.0,129955996.0495,10000.066249817059,10000.066249817059
2025-10-03 11:00:00+00:00,10114.79404552231,0.0,0.9886063540953685,0.0763,4712400.0,130016684.736,9999.549663769354,9999.549663769354
2025-10-03 12:00:00+00:00,10114.79404552231,0.0,0.9886150581793293,0.0763,4708800.0,129956417.6371,9999.637703785973,9999.637703785973
2025-10-03 13:00:00+00:00,10114.79404552231,0.0,0.9886535820214465,0.0761,4705200.0,129956914.2423,10000.02736451483,10000.02736451483
2025-10-03 14:00:00+00:00,10114.79404552231,0.0,0.9886175678758841,0.0764,4701600.0,129956177.9562,9999.66308884974,9999.66308884974
2025-10-03 15:00:00+00:00,10114.79404552231,0.0,0.9888347022587269,0.075,4698000.0,129932980.3743,10001.859358412397,10001.859358412397
2025-10-03 16:00:00+00:00,10114.79404552231,0.0,0.9889176363221538,0.0745,4694400.0,130095631.7096,10002.69821938332,10002.69821938332
2025-10-03 17:00:00+00:00,10114.79404552231,0.0,0.9889261350673055,0.0745,4690800.0,130089068.6322,10002.784182440175,10002.784182440175
2025-10-03 18:00:00+00:00,10114.79404552231,0.0,0.988919780971937,0.0746,4687200.0,130083378.58,10002.719912074175,10002.719912074175
2025-10-03 19:00:00+00:00,10114.79404552231,0.0,0.9890767054528862,0.0736,4683600.0,130241091.3036,10004.307170879678,10004.307170879678
2025-10-03 20:00:00+00:00,10114.79404552231,0.0,0.9891592516541182,0.0731,4680000.0,130243851.3799,10005.14210870438,10005.14210870438
2025-10-03 21:00:00+00:00,10114.79404552231,0.0,0.9891527720739219,0.0732,4676400.0,130105164.1623,10005.076569085193,10005.076569085193
2025-10-03 22:00:00+00:00,10114.79404552231,0.0,0.9891907369381702,0.073,4672800.0,130104778.8077,10005.46057586803,10005.46057586803
2025-10-03 23:00:00+00:00,10114.79404552231,0.0,0.9891990645676477,0.073,4669200.0,130105927.7062,10005.544808125083,10005.544808125083
2025-10-04 00:00:00+00:00,10114.79404552231,0.0,0.9893256673511294,0.0722,4665600.0,130036930.6491,10006.82536920559,10006.82536920559
2025-10-04 01:00:00+00:00,10114.79404552231,0.0,0.9893191307323751,0.0723,4662000.0,130036093.2539,10006.759252653135,10006.759252653135
2025-10-04 02:00:00+00:00,10114.79404552231,0.0,0.9893716632443532,0.072,4658400.0,125732092.6962,10007.290608192488,10007.290608192488
2025-10-04 03:00:00+00:00,10114.79404552231,0.0,0.9891881245722108,0.0733,4654800.0,125728855.3719,10005.43415232438,10005.43415232438
2025-10-04 04:00:00+00:00,10114.79404552231,0.0,0.9892701802418434,0.0728,4651200.0,125912259.8115,10006.26412852298,10006.26412852298
2025-10-04 05:00:00+00:00,10114.79404552231,0.0,0.9894404859685147,0.0717,4647600.0,125916393.2069,10007.986735873033,10007.986735873033
2025-10-04 06:00:00+00:00,10114.79404552231,0.0,0.9894486652977412,0.0717,4644000.0,125914636.3006,10008.069468103591,10008.069468103591
2025-10-04 07:00:00+00:00,10114.79404552231,0.0,0.9894421400866986,0.0718,4640400.0,125720415.6523,10008.003466937791,10008.003466937791
2025-10-04 08:00:00+00:00,10114.79404552231,0.0,0.9894944102213096,0.0715,4636800.0,125657661.728,10008.532168584112,10008.532168584112
2025-10-04 09:00:00+00:00,10114.79404552231,0.0,0.9895466119096509,0.0712,4633200.0,126332287.0266,10009.060177910513,10009.060177910513
2025-10-04 10:00:00+00:00,10114.79404552231,0.0,0.9895547342003194,0.0712,4629600.0,126330263.5791,10009.142333207803,10009.142333207803
2025-10-04 11:00:00+00:00,10114.79404552231,0.0,0.989562856490988,0.0712,4626000.0,125427370.3042,10009.224488505093,10009.224488505093
2025-10-04 12:00:00+00:00,10114.79404552231,0.0,0.989541683778234,0.0714,4622400.0,125425407.7219,10009.010330876203,10009.010330876203
2025-10-04 13:00:00+00:00,10114.79404552231,0.0,0.9895498288843259,0.0714,4618800.0,125335140.0435,10009.092716946801,10009.092716946801
2025-10-04 14:00:00+00:00,10114.79404552231,0.0,0.9894117271275382,0.0724,4615200.0,125429622.4092,10007.695846119568,10007.695846119568
2025-10-04 15:00:00+00:00,10114.79404552231,0.0,0.9893907597535935,0.0726,4611600.0,125537026.0973,10007.483765450443,10007.483765450443
2025-10-04 16:00:00+00:00,10114.79404552231,0.0,0.9894282454939539,0.0724,4608000.0,125526933.358,10007.862925993832,10007.862925993832
2025-10-04 17:00:00+00:00,10114.79404552231,0.0,0.9894219142140087,0.0725,4604400.0,125393889.0528,10007.798886401142,10007.798886401142
2025-10-04 18:00:00+00:00,10114.79404552231,0.0,0.9894301848049282,0.0725,4600800.0,125397971.5705,10007.882541724926,10007.882541724926
2025-10-04 19:00:00+00:00,10114.79404552231,0.0,0.9894384553958476,0.0725,4597200.0,125398829.9175,10007.966197048712,10007.966197048712
2025-10-04 20:00:00+00:00,10114.79404552231,0.0,0.9894467259867671,0.0725,4593600.0,125389504.9461,10008.049852372496,10008.049852372496
2025-10-04 21:00:00+00:00,10114.79404552231,0.0,0.9894549965776865,0.0725,4590000.0,125390309.0926,10008.133507696282,10008.133507696282
2025-10-04 22:00:00+00:00,10114.79404552231,0.0,0.989463267168606,0.0725,4586400.0,125386059.8748,10008.217163020066,10008.217163020066
2025-10-04 23:00:00+00:00,10114.79404552231,0.0,0.9894715377595255,0.0725,4582800.0,125388919.8606,10008.300818343852,10008.300818343852
2025-10-05 00:00:00+00:00,10114.79404552231,0.0,0.9894798083504449,0.0725,4579200.0,125386489.9424,10008.384473667636,10008.384473667636
2025-10-05 01:00:00+00:00,10114.79404552231,0.0,0.989459080538444,0.0727,4575600.0,125405791.2662,10008.174816118233,10008.174816118233
2025-10-05 02:00:00+00:00,10114.79404552231,0.0,0.9894673739447867,0.0727,4572000.0,125376043.1925,10008.258702215326,10008.258702215326
2025-10-05 03:00:00+00:00,10114.79404552231,0.0,0.9895914784394251,0.0719,4568400.0,122945643.6764,10009.513993618717,10009.513993618717
2025-10-05 04:00:00+00:00,10114.79404552231,0.0,0.9895996805840749,0.0719,4564800.0,122955834.5294,10009.596956622581,10009.596956622581
2025-10-05 05:00:00+00:00,10114.79404552231,0.0,0.9896512434405659,0.0716,4561200.0,122848535.7083,10010.118504296386,10010.118504296386
2025-10-05 06:00:00+00:00,10114.79404552231,0.0,0.9896160848733744,0.0719,4557600.0,122346868.0766,10009.762882630308,10009.762882630308
2025-10-05 07:00:00+00:00,10114.79404552231,0.0,0.9896820100387862,0.0715,4554000.0,122410935.6764,10010.429702100866,10010.429702100866
2025-10-05 08:00:00+00:00,10114.79404552231,0.0,0.9895459730778006,0.0725,4550400.0,122634441.5376,10009.053716257918,10009.053716257918
2025-10-05 09:00:00+00:00,10114.79404552231,0.0,0.9895110198494182,0.0728,4546800.0,122773737.3171,10008.700171551605,10008.700171551605
2025-10-05 10:00:00+00:00,10114.79404552231,0.0,0.9896344969199179,0.072,4543200.0,122771630.4472,10009.949116689053,10009.949116689053
2025-10-05 11:00:00+00:00,10114.79404552231,0.0,0.9896427104722793,0.072,4539600.0,122788323.9556,10010.03219507957,10010.03219507957
2025-10-05 12:00:00+00:00,10114.79404552231,0.0,0.9896509240246406,0.072,4536000.0,122798594.7737,10010.115273470088,10010.115273470088
2025-10-05 13:00:00+00:00,10114.79404552231,0.0,0.9893144421629021,0.0744,4532400.0,122788463.5638,10006.71182873855,10006.71182873855
2025-10-05 14:00:00+00:00,10114.79404552231,0.0,0.9893659822039699,0.0741,4528800.0,122773730.0923,10007.233145639048,10007.233145639048
2025-10-05 15:00:00+00:00,10114.79404552231,0.0,0.9894604722792608,0.0735,4525200.0,122774705.8558,10008.18889328996,10008.18889328996
2025-10-05 16:00:00+00:00,10114.79404552231,0.0,0.9895548254620123,0.0729,4521600.0,122774029.5733,10009.143256301031,10009.143256301031
2025-10-05 17:00:00+00:00,10114.79404552231,0.0,0.9891479580196213,0.0758,4518000.0,122773208.1788,10005.027875917418,10005.027875917418
2025-10-05 18:00:00+00:00,10114.79404552231,0.0,0.9891852156057495,0.0756,4514400.0,122771849.2198,10005.404728727737,10005.404728727737
2025-10-05 19:00:00+00:00,10114.79404552231,0.0,0.9892081336983801,0.0755,4510800.0,122762543.5397,10005.636540514613,10005.636540514613
2025-10-05 20:00:00+00:00,10114.79404552231,0.0,0.989216746520648,0.0755,4507200.0,122749137.1881,10005.723657438002,10005.723657438002
2025-10-05 21:00:00+00:00,10114.79404552231,0.0,0.9892110882956879,0.0756,4503600.0,122746374.522,10005.66642565787,10005.66642565787
2025-10-05 22:00:00+00:00,10114.79404552231,0.0,0.9891911932466347,0.0758,4500000.0,122739260.9659,10005.46519133417,10005.46519133417
2025-10-05 23:00:00+00:00,10114.79404552231,0.0,0.9891998402920374,0.0758,4496400.0,122762834.2963,10005.55265441752,10005.55265441752
2025-10-06 00:00:00+00:00,10114.79404552231,0.0,0.9892227241615332,0.0757,4492800.0,122753347.114,10005.784120044436,10005.784120044436
2025-10-06 01:00:00+00:00,10114.79404552231,0.0,0.9892313597992243,0.0757,4489200.0,122686820.7813,10005.871467741132,10005.871467741132
2025-10-06 02:00:00+00:00,10114.79404552231,0.0,0.9896522016883413,0.0728,4485600.0,122694521.7146,10010.12819677528,10010.12819677528
2025-10-06 03:00:00+00:00,10114.79404552231,0.0,0.9897741273100616,0.072,4482000.0,122707247.4083,10011.361449327853,10011.361449327853
2025-10-06 04:00:00+00:00,10114.79404552231,0.0,0.9898391056354096,0.0716,4478400.0,122695319.7363,10012.01869170617,10012.01869170617
2025-10-06 05:00:00+00:00,10114.79404552231,0.0,0.9898472735569245,0.0716,4474800.0,122670881.2523,10012.101308550073,10012.101308550073
2025-10-06 06:00:00+00:00,10114.79404552231,0.0,0.9898554414784394,0.0716,4471200.0,122686278.7119,10012.183925393976,10012.183925393976
2025-10-06 07:00:00+00:00,10114.79404552231,0.0,0.989821138489619,0.0719,4467600.0,122672412.7212,10011.836957726911,10011.836957726911
2025-10-06 08:00:00+00:00,10114.79404552231,0.0,0.9896030116358658,0.0735,4464000.0,122928351.7265,10009.630649525401,10009.630649525401
2025-10-06 09:00:00+00:00,10114.79404552231,0.0,0.9896113963039015,0.0735,4460400.0,122847103.8068,10009.715458715722,10009.715458715722
2025-10-06 10:00:00+00:00,10114.79404552231,0.0,0.9892102213096053,0.0764,4456800.0,121491618.6696,10005.657656272204,10005.657656272204
2025-10-06 11:00:00+00:00,10114.79404552231,0.0,0.9892048254620123,0.0765,4453200.0,121502473.9948,10005.603078385098,10005.603078385098
2025-10-06 12:00:00+00:00,10114.79404552231,0.0,0.9892417522245037,0.0763,4449600.0,121500890.5463,10005.976584982467,10005.976584982467
2025-10-06 13:00:00+00:00,10114.79404552231,0.0,0.9892504563084645,0.0763,4446000.0,121474634.2053,10006.064624999086,10006.064624999086
2025-10-06 14:00:00+00:00,10114.79404552231,0.0,0.9893436230892083,0.0757,4442400.0,121497248.4007,10007.006987798193,10007.006987798193
2025-10-06 15:00:00+00:00,10114.79404552231,0.0,0.9890428131416837,0.0779,4438800.0,121454513.231,10003.964357132138,10003.964357132138
2025-10-06 16:00:00+00:00,10114.79404552231,0.0,0.9889954825462013,0.0783,4435200.0,121481161.1585,10003.485617906781,10003.485617906781
